status	job	reason	graph
SKIP	w0:110	vgf_runner rc=2: 	n0=split_with_sizes_copy(L0,·,·) ; n1*=logit(n0,·) ; n2=clone(n0,·) ; n3=floor_divide(L1,n2) ; n4*=linear.out(n0,L2,·,·) ; n5=mul.out(n3,L3,·) ; n6=eq.Scalar_out(n5,·,·) ; n7*=unfold_copy(n6,·,·,·)
SKIP	w0:227	vgf_runner rc=2: 	n0=min.unary_out(L0,·) ; n1=eq.Scalar_out(n0,·,·) ; n2=amax.out(n0,·,·,·) ; n3=prod.out(n2,·,·) ; n4*=expm1.out(n3,·) ; n5*=detach_copy(n0) ; n6*=bitwise_left_shift.Tensor_Scalar_out(n1,·,·) ; n7*=expand_copy(n1,·,·)
SKIP	w0:146	vgf_runner rc=2: 	n0=reflection_pad1d.out(L0,·,·) ; n1*=glu.out(n0,·,·) ; n2=masked_scatter(n0,L1,n0) ; n3=relu(n2) ; n4*=slice_scatter(L2,n0,·,·,·,·) ; n5*=maximum.out(L3,n2,n3) ; n6*=replication_pad1d.out(n0,·,·) ; n7*=logit(n3,·)
MISMATCH	w0:199	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0=_softmax.out(L0,·,·,·) ; n1=transpose_copy.int(n0,·,·) ; n2=slice_scatter(n0,L1,·,·,·,·) ; n3=to(n0,·) ; n4=bcast(n3,·) ; n5*=logical_xor.out(n4,n0,·) ; n6*=ceil.out(n1,·) ; n7=clamp.Tensor_out(n4,·,·,·) ; n8=to(n1,·) ; n9=bcast(n8,·) ; n10*=copy(n9,n2,·) ; n11*=logical_not(n7)
SKIP	w0:2	vgf_runner rc=2: 	n0=bitwise_right_shift.Tensor_out(L0,L1,·) ; n1=flip(n0,·) ; n2=sinh.out(n0,·) ; n3=squeeze_copy.dims(n0,·) ; n4=div.Scalar_mode(n3,·,·) ; n5=slice(n2,·,·,·,·) ; n6*=div.out_mode(n5,n1,·,·) ; n7*=fmod.Tensor_out(L2,n0,·) ; n8*=squeeze_copy.dims(n4,·)
SKIP	w0:220	vgf_runner rc=2: 	n0=unfold_copy(L0,·,·,·) ; n1*=argmax.out(n0,·,·,·) ; n2=diagonal_copy(n0,·,·,·) ; n3=expand_copy(n2,·,·) ; n4=fill.Scalar(n3,·) ; n5*=where.self(L1,L2,n3) ; n6*=min.unary_out(n4,·) ; n7*=log2.out(n3,·)
SKIP	w0:299	vgf_runner rc=2: 	n0=amin.out(L0,·,·,·) ; n1=bcast(n0,·) ; n2=logical_or(n1,n0) ; n3*=_pdist_forward(n2,·) ; n4=sum.IntList_out(n2,·,·,·,·) ; n5=round.out(n1,·) ; n6=round.out(n4,·) ; n7*=hardtanh.out(n1,·,·,·) ; n8=bcast(n6,·) ; n9*=ne.Tensor_out(n8,n5,·)
SKIP	w0:215	vgf_runner rc=2: 	n0=max.unary_out(L0,·) ; n1=leaky_relu.out(n0,·,·) ; n2=eq.Scalar_out(n1,·,·) ; n3*=fill.Tensor(n1,n2) ; n4*=abs(n1) ; n5*=prod(n0,·) ; n6=fill.Scalar(n0,·) ; n7*=mean.dtype_out(n6,·,·)
SKIP	w0:131	vgf_runner rc=2: 	n0=fmod.Scalar(L0,·) ; n1=min.unary_out(n0,·) ; n2=unsqueeze_copy(n1,·) ; n3=bcast(n0,·) ; n4*=bitwise_right_shift.Tensor_out(n0,n3,·) ; n5=logit(n2,·) ; n6=to(n5,·) ; n7=bcast(n6,·) ; n8*=where.self(L1,n7,n5) ; n9*=tanh.out(n2,·) ; n10*=alias_copy(n6)
SKIP	w0:307	output decode RuntimeError: shape '[1]' is invalid for input of size 4	n0=mul.out(L0,L1,·) ; n1=select_copy.int(n0,·,·) ; n2*=lt.Scalar_out(n0,·,·) ; n3=to(n1,·) ; n4=bcast(n3,·) ; n5=logical_xor.out(n4,n1,·) ; n6=to(n1,·) ; n7=bcast(n6,·) ; n8*=select_scatter(n7,n1,·,·) ; n9*=lt.Scalar_out(n7,·,·) ; n10*=transpose_copy.int(n3,·,·) ; n11=to(n6,·) ; n12=bcast(n11,·) ; n13*=lt.Tensor_out(n5,n12,·)
SKIP	w0:16	vgf_runner rc=2: 	n0=constant_pad_nd(L0,·,·) ; n1*=mul.out(n0,L1,·) ; n2=logit(n0,·) ; n3=ge.Scalar_out(n2,·,·) ; n4*=narrow_copy(n3,·,·,·) ; n5=logical_or(L2,n2) ; n6=prod.int_out(n5,·,·,·,·) ; n7=to(n2,·) ; n8=slice(n7,·,·,·,·) ; n9=slice(n8,·,·,·,·) ; n10=slice(n9,·,·,·,·) ; n11=slice(n10,·,·,·,·) ; n12=clampr(n11,·,·) ; n13=slice(n6,·,·,·,·) ; n14=slice(n13,·,·,·,·) ; n15=slice(n14,·,·,·,·) ; n16*=scatter_add.out(n3,·,n12,n15,·)
SKIP	w0:232	output decode RuntimeError: shape '[4, 1]' is invalid for input of size 8	n0=narrow_copy(L0,·,·,·) ; n1=expm1.out(n0,·) ; n2=to(n1,·) ; n3=bcast(n2,·) ; n4*=div.out_mode(n1,n3,·,·) ; n5=lift_fresh_copy(n1) ; n6=lift_fresh_copy(n5) ; n7*=gt.Scalar_out(n5,·,·) ; n8*=remainder.Scalar(n3,·) ; n9=to(n6,·) ; n10=bcast(n9,·) ; n11*=select_scatter(n10,n5,·,·)
SKIP	w0:100	vgf_runner rc=2: 	n0=index.Tensor_out(L0,·,·) ; n1=cumsum.out(n0,·,·,·) ; n2=div.Scalar_mode(n1,·,·) ; n3*=expand_copy(n2,·,·) ; n4*=fill.Scalar(n0,·) ; n5=asin.out(n0,·) ; n6*=reciprocal.out(n5,·) ; n7*=clamp.out(n1,·,·,·)
MISMATCH	w0:242	out[0] non-finite mismatch (nan/inf positions differ)	n0=slice_copy.Tensor(L0,·,·,·,·) ; n1=logit.out(n0,·,·) ; n2=floor_divide(n1,L1) ; n3*=leaky_relu.out(n2,·,·) ; n4*=rsub.Scalar(n0,·,·) ; n5=var_mean.correction(n0,·,·,·) ; n6*=leaky_relu.out(n1,·,·) ; n7=to(n5,·) ; n8=bcast(n7,·) ; n9*=lt.Tensor_out(n0,n8,·)
SKIP	w0:258	vgf_runner rc=2: 	n0=flip(L0,·) ; n1=prod.int_out(n0,·,·,·,·) ; n2=scatter.value_out(n1,·,L1,·,·) ; n3=rshp(n1,·) ; n4=le.Tensor_out(n2,n3,·) ; n5=erf.out(n1,·) ; n6*=reflection_pad2d.out(n4,·,·) ; n7=floor.out(n5,·) ; n8*=asin.out(n7,·)
SKIP	w0:331	vgf_runner rc=2: 	n0=index.Tensor_out(L0,·,·) ; n1=_softmax.out(n0,·,·,·) ; n2*=gt.Tensor_out(L1,n0,·) ; n3*=clone(n1,·) ; n4=mul.out(n0,L2,·) ; n5=remainder.Scalar(n0,·) ; n6*=fill.Tensor(n5,L3) ; n7*=repeat(n4,·)
SKIP	w0:30	vgf_runner rc=2: 	n0=atanh.out(L0,·) ; n1*=flip(n0,·) ; n2=copy(n0,n0,·) ; n3=pow.Scalar_out(·,n2,·) ; n4=mean.out(n3,·,·,·,·) ; n5=erf.out(n4,·) ; n6*=logit.out(n4,·,·) ; n7*=cumsum.out(n5,·,·,·)
SKIP	w0:349	vgf_runner rc=2: 	n0=rsub.Scalar(L0,·,·) ; n1=leaky_relu.out(n0,·,·) ; n2=floor.out(n0,·) ; n3*=pixel_unshuffle(n2,·) ; n4*=leaky_relu.out(n2,·,·) ; n5*=div.out(L1,n2,·) ; n6=constant_pad_nd(n1,·,·) ; n7*=abs(n6)
SKIP	w0:260	vgf_runner rc=2: 	n0=alias_copy(L0) ; n1=atanh.out(n0,·) ; n2=abs(n1) ; n3=native_layer_norm(n1,·,·,·,·) ; n4*=narrow_copy(n2,·,·,·) ; n5=tanh.out(n1,·) ; n6*=log2.out(n3,·) ; n7=to(n5,·) ; n8=slice(n7,·,·,·,·) ; n9=clampr(n8,·,·) ; n10=slice(n1,·,·,·,·) ; n11*=scatter.src_out(n2,·,n9,n10,·)
SKIP	w0:322	vgf_runner rc=2: 	n0=native_layer_norm(L0,·,·,·,·) ; n1=amax.out(n0,·,·,·) ; n2=neg.out(n1,·) ; n3=max(n1) ; n4*=cosh.out(n0,·) ; n5=leaky_relu.out(n3,·,·) ; n6=to(n5,·) ; n7=bcast(n6,·) ; n8=clampr(n7,·,·) ; n9=bcast(n3,·) ; n10*=scatter_add.out(n2,·,n8,n9,n1) ; n11*=eq.Tensor_out(n8,L1,·)
SKIP	w0:4	vgf_runner rc=2: 	n0=remainder.Scalar(L0,·) ; n1=ne.Scalar_out(n0,·,·) ; n2=t_copy(n0) ; n3=to(n1,·) ; n4=slice(n3,·,·,·,·) ; n5=clampr(n4,·,·) ; n6*=scatter.value_out(n1,·,n5,·,·) ; n7*=sinh.out(n1,·) ; n8*=argmin.out(n5,·,·,·) ; n9*=bitwise_or.Scalar(n1,·) ; n10*=reciprocal.out(n2,·)
SKIP	w0:436	vgf_runner rc=2: 	n0=var_mean.correction(L0,·,·,·) ; n1*=trunc.out(n0,·) ; n2=any.all_out(n0,·) ; n3=remainder.Scalar_out(n0,·,·) ; n4*=tanh.out(n0,·) ; n5*=_softmax.out(n3,·,·,·) ; n6=alias_copy(n2) ; n7*=ceil.out(n6,·)
MISMATCH	w0:427	out[2] non-finite mismatch (nan/inf positions differ)	n0=bitwise_right_shift.Tensor_Scalar(L0,·) ; n1*=lift_fresh_copy(n0) ; n2*=log10.out(n0,·) ; n3=sub.Scalar(n0,·,·) ; n4=prod.int_out(n0,·,·,·,·) ; n5=pow.Tensor_Scalar_out(n4,·,·) ; n6*=leaky_relu.out(n5,·,·) ; n7*=min.unary_out(n3,·)
SKIP	w0:276	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1912081 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=permute_copy(L0,·) ; n1=floor_divide.out(n0,n0,·) ; n2=amax.out(n1,·,·,·) ; n3=remainder.Tensor_out(n0,n1,·) ; n4=prod.out(n2,·,·) ; n5*=fill.Tensor(n1,n4) ; n6*=squeeze_copy.dim(n3,·) ; n7*=floor_divide(L1,n4)
SKIP	w0:360	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1913917 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=where.self(L0,L1,L2) ; n1=unbind_copy.int(n0,·) ; n2=to(n1,·) ; n3=bcast(n2,·) ; n4*=div.out(n3,n0,·) ; n5*=var.correction_out(n0,·,·,·,·) ; n6*=expand_copy(n0,·,·) ; n7*=rsub.Scalar(n2,·,·) ; n8*=atan.out(n1,·) ; n9*=gt.Tensor_out(L3,n2,·)
SKIP	w0:386	vgf_runner rc=2: 	n0=log.out(L0,·) ; n1=ne.Scalar_out(n0,·,·) ; n2=rsub.Scalar(n0,·,·) ; n3=bitwise_or.Scalar_out(n1,·,·) ; n4*=ne.Scalar_out(n0,·,·) ; n5*=cumsum.out(n2,·,·,·) ; n6*=sinh.out(n3,·) ; n7*=clone(n3,·)
SKIP	w0:328	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1912942 Aborted                 (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=reciprocal.out(L0,·) ; n1=elu.out(n0,·,·,·,·) ; n2*=narrow_copy(n1,·,·,·) ; n3=sum.IntList_out(n0,·,·,·,·) ; n4=mul.Scalar(n3,·) ; n5*=clamp.Tensor_out(n4,·,·,·) ; n6*=sinh.out(n0,·) ; n7*=remainder.Scalar_out(n4,·,·)
SKIP	w0:454	vgf_runner rc=2: 	n0=bitwise_xor.Tensor_out(L0,L1,·) ; n1=div.Scalar(n0,·) ; n2=prod(n1,·) ; n3=hardtanh(n1,·,·) ; n4=to(n3,·) ; n5=slice(n4,·,·,·,·) ; n6=logical_or(n5,n2) ; n7*=logical_and.out(n6,L2,·) ; n8*=gt.Scalar_out(n5,·,·) ; n9*=transpose_copy.int(n2,·,·)
MISMATCH	w0:425	out[1] non-finite mismatch (nan/inf positions differ)	n0=argmax.out(L0,·,·,·) ; n1=log2.out(n0,·) ; n2=flip(n0,·) ; n3*=bitwise_and.Tensor_out(L1,n2,·) ; n4=log1p.out(n0,·) ; n5*=clamp.out(n1,·,·,·) ; n6*=leaky_relu.out(n1,·,·) ; n7*=remainder.Scalar(n4,·)
SKIP	w0:421	vgf_runner rc=2: 	n0=add.Scalar(L0,·,·) ; n1=bitwise_and.Scalar_out(n0,·,·) ; n2*=asinh.out(n1,·) ; n3=hardtanh(n0,·,·) ; n4=_pdist_forward(n1,·) ; n5*=constant_pad_nd(n3,·,·) ; n6*=bitwise_left_shift.Tensor_Scalar(n0,·) ; n7=to(n4,·) ; n8=bcast(n7,·) ; n9*=logical_or(n8,n4)
SKIP	w0:422	vgf_runner rc=2: 	n0=leaky_relu.out(L0,·,·) ; n1=slice(n0,·,·,·,·) ; n2=mul.out(n1,n0,·) ; n3=narrow_copy.out(n2,·,·,·,·) ; n4*=t_copy(n0) ; n5*=mean(n0,·) ; n6=neg.out(n3,·) ; n7*=gt.Scalar_out(n6,·,·) ; n8=to(n6,·) ; n9=slice(n8,·,·,·,·) ; n10*=minimum.out(n0,n9,·)
SKIP	w0:385	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1914465 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=pixel_shuffle(L0,·) ; n1=cosh.out(n0,·) ; n2=acos.out(n0,·) ; n3*=clone(n1,·) ; n4*=prod(n2,·) ; n5*=mul.out(n0,L1,·) ; n6*=abs.out(n1,·) ; n7*=sin.out(n2,·)
SKIP	w0:35	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1913563 Aborted                 (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=bitwise_right_shift.Tensor_Scalar_out(L0,·,·) ; n1=mean.out(n0,·,·,·,·) ; n2=bcast(n1,·) ; n3=addmm.out(n1,L1,n2,·,·,·) ; n4=le.Scalar_out(n1,·,·) ; n5=elu.out(n3,·,·,·,n2) ; n6=rshp(n3,·) ; n7*=logical_and(n6,n1) ; n8*=floor_divide.out(L2,n5,·) ; n9*=unfold_copy(n4,·,·,·)
SKIP	w0:233	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1911332 Aborted                 (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=bitwise_right_shift.Tensor_out(L0,L1,·) ; n1=logit.out(n0,·,·) ; n2=asin.out(n1,n0) ; n3=narrow_copy(n2,·,·,·) ; n4*=flip(n3,·) ; n5*=prod.out(n1,·,·) ; n6=slice(n2,·,·,·,·) ; n7*=scatter.src_out(n6,·,L2,n3,·) ; n8*=rsqrt.out(n0,·)
SKIP	w0:565	vgf_runner rc=2: 	n0=fill.Scalar(L0,·) ; n1*=sinh.out(n0,·) ; n2=acos.out(n0,·) ; n3=detach_copy(n2) ; n4*=round.out(n0,·) ; n5=var.correction_out(n2,·,·,·,·) ; n6*=log1p.out(n3,·) ; n7*=asinh.out(n5,·)
MISMATCH	w0:573	out[0] non-finite mismatch (nan/inf positions differ)	n0=bitwise_or.Scalar_out(L0,·,·) ; n1=pow.Scalar_out(·,n0,·) ; n2*=logit.out(n1,·,·) ; n3=clone(n0,·) ; n4=to(n3,·) ; n5=slice(n4,·,·,·,·) ; n6=where.self_out(n5,L1,n0,·) ; n7=to(n5,·) ; n8=bcast(n7,·) ; n9*=fmod.Tensor_out(n8,n0,·) ; n10*=isinf(n6) ; n11*=abs(n0)
SKIP	w0:407	vgf_runner rc=2: 	n0=native_layer_norm(L0,·,·,·,·) ; n1=cos.out(n0,·) ; n2=to(n1,·) ; n3=slice(n2,·,·,·,·) ; n4*=div.out_mode(n3,n1,·,·) ; n5=to(n1,·) ; n6=slice(n5,·,·,·,·) ; n7=clampr(n6,·,·) ; n8=scatter.src_out(n0,·,n7,L1,·) ; n9*=mean.dtype_out(n3,·,·) ; n10*=roll(n8,·,·) ; n11*=split_copy.Tensor(n1,·,·) ; n12*=roll(n1,·,·)
SKIP	w0:418	vgf_runner rc=2: 	n0=logit(L0,·) ; n1*=mean(n0,·) ; n2=detach_copy(n0) ; n3*=argmin.out(n0,·,·,·) ; n4=remainder.Scalar(n0,·) ; n5=to(n4,·) ; n6=bcast(n5,·) ; n7=clampr(n6,·,·) ; n8=scatter.value_out(n2,·,n7,·,·) ; n9*=replication_pad1d.out(n8,·,·) ; n10*=div.out_mode(n2,L1,·,·)
MISMATCH	w0:45	out[0] max|delta|=3.500e-02 (rtol=0.01 atol=0.001)	n0=permute_copy(L0,·) ; n1=bcast(n0,·) ; n2=floor_divide.out(n1,n0,·) ; n3*=fmod.Tensor_out(n2,n0,·) ; n4=abs.out(n1,·) ; n5*=hardtanh.out(n4,·,·,n2) ; n6=tan.out(n2,·) ; n7*=expand_copy(n6,·,·) ; n8*=argmax.out(n2,·,·,·)
SKIP	w0:581	vgf_runner rc=2: 	n0=bmm.out(L0,L1,·) ; n1=ge.Scalar_out(n0,·,·) ; n2=to(n0,·) ; n3=bcast(n2,·) ; n4*=copy(n3,n1,·) ; n5=mul.Scalar(n2,·) ; n6=remainder.Scalar(n3,·) ; n7*=unsqueeze_copy(n6,·) ; n8*=bitwise_left_shift.Tensor_Scalar_out(n5,·,·) ; n9*=logit.out(n0,·,·)
SKIP	w0:593	vgf_runner rc=2: 	n0=fmod.Scalar(L0,·) ; n1=detach_copy(n0) ; n2=min.unary_out(n1,·) ; n3=bcast(n2,·) ; n4*=masked_scatter(n0,L1,n3) ; n5=max.unary_out(n1,·) ; n6*=amax.out(n3,·,·,·) ; n7*=min.unary_out(n3,·) ; n8*=lift_fresh_copy(n5)
MISMATCH	w0:458	out[0] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)	n0=min.unary_out(L0,·) ; n1=transpose_copy.int(n0,·,·) ; n2*=remainder.Scalar(n0,·) ; n3=reciprocal.out(n0,·) ; n4=var_mean.correction(n1,·,·,·) ; n5*=fmod.Scalar_out(n1,·,·) ; n6*=log1p.out(n4,n3) ; n7*=log2.out(n0,·)
SKIP	w0:372	vgf_runner rc=2: 	n0=div.out(L0,L1,·) ; n1=unbind_copy.int(n0,·) ; n2=asin.out(n0,·) ; n3=atanh.out(n2,·) ; n4*=transpose_copy.int(n0,·,·) ; n5*=slice_copy.Tensor(n3,·,·,·,·) ; n6=to(n1,·) ; n7=bcast(n6,·) ; n8*=eq.Tensor_out(n3,n7,·) ; n9*=mean.dtype_out(n1,·,·)
SKIP	w0:594	vgf_runner rc=2: 	n0=max.dim_max(L0,·,·,L1,L2) ; n1=mean.out(n0,·,·,·,·) ; n2*=lift_fresh_copy(n0) ; n3*=copy(L3,n1,·) ; n4=split_copy.Tensor(n0,·,·) ; n5=asin.out(n4,·) ; n6*=gt.Scalar_out(n5,·,·) ; n7*=minimum.out(L4,n0,·)
SKIP	w0:620	vgf_runner rc=2: 	n0=bitwise_xor.Scalar(L0,·) ; n1=sum.IntList_out(n0,·,·,·,·) ; n2*=flip(n1,·) ; n3=floor_divide(n0,L1) ; n4*=narrow_copy(n1,·,·,·) ; n5=linear(n3,n3,·) ; n6*=bitwise_and.Scalar_out(n1,·,·) ; n7*=bitwise_and.Tensor_out(n5,n5,·)
MISMATCH	w0:523	out[0] non-finite mismatch (nan/inf positions differ)	n0=native_group_norm(L0,·,·,·,·,·,·,·) ; n1=bcast(n0,·) ; n2=floor_divide.out(n0,n1,·) ; n3=eq.Scalar_out(n0,·,·) ; n4*=_native_batch_norm_legit.no_stats(n1,·,·,·,·,·) ; n5=ge.Scalar_out(n1,·,·) ; n6*=sin.out(n0,·) ; n7*=slice_scatter(L1,n3,·,·,·,·) ; n8=to(n2,·) ; n9=pad(n8,·,·) ; n10*=slice_scatter(n9,n5,·,·,·,·)
SKIP	w0:632	vgf_runner rc=2: 	n0=where.self_out(L0,L1,L2,·) ; n1=mean(n0,·) ; n2*=gt.Scalar_out(n0,·,·) ; n3=sub.Scalar(n0,·,·) ; n4=view_copy(n0,·) ; n5*=constant_pad_nd(n4,·,·) ; n6*=masked_fill.Scalar(n1,L3,·) ; n7*=mean.dtype_out(n3,·,·)
SKIP	w0:459	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1916507 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=pixel_unshuffle(L0,·) ; n1=bitwise_not.out(n0,·) ; n2*=bitwise_xor.Scalar(n0,·) ; n3*=mean(n0,·) ; n4*=log2.out(n1,·) ; n5*=bitwise_left_shift.Tensor_Scalar(n1,·) ; n6=logical_not(n0) ; n7*=bitwise_right_shift.Tensor_Scalar_out(n6,·,·)
SKIP	w0:463	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1916723 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=narrow_copy(L0,·,·,·) ; n1=abs(n0) ; n2=prod.out(n1,·,·) ; n3=narrow_copy.out(n1,·,·,·,·) ; n4=to(n2,·) ; n5=bcast(n4,·) ; n6*=masked_fill.Scalar(n3,n5,·) ; n7*=flip(n1,·) ; n8*=expm1.out(n2,·) ; n9*=bitwise_right_shift.Tensor_Scalar_out(n2,·,·)
SKIP	w0:622	vgf_runner rc=2: 	n0=replication_pad2d.out(L0,·,·) ; n1*=detach_copy(n0) ; n2=logical_or.out(n0,L1,·) ; n3*=narrow_copy.out(n0,·,·,·,·) ; n4=slice(n2,·,·,·,·) ; n5=bitwise_right_shift.Tensor_out(n2,n4,·) ; n6*=prod(n5,·) ; n7*=lift_fresh_copy(n2) ; n8*=prod.int_out(n2,·,·,·,·)
SKIP	w0:514	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 1917280 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0=narrow_copy(L0,·,·,·) ; n1=sin.out(n0,·) ; n2=var_mean.correction(n0,·,·,·) ; n3=erf.out(n0,·) ; n4*=atan.out(n3,·) ; n5*=sub.out(n2,n0,·,·) ; n6=mul.out(L1,n1,·) ; n7*=acosh.out(n6,·)
SKIP	w0:484	vgf_runner rc=2: 	n0=replication_pad1d.out(L0,·,·) ; n1=transpose_copy.int(n0,·,·) ; n2=atanh.out(n0,·) ; n3*=_pdist_forward(n1,·) ; n4*=replication_pad1d.out(n2,·,·) ; n5*=transpose_copy.int(n1,·,·) ; n6*=var.correction(n0,·,·,·) ; n7*=atan.out(n2,·)
